event_id,source_user_id,target_user_id,rating,timestamp,event_time
BITCOIN-OTC-014392,2742,2397,1,1349329782.0234,2012-10-04T05:49:42.023400+00:00
BITCOIN-OTC-014393,2397,2742,1,1349330746.65277,2012-10-04T06:05:46.652770+00:00
BITCOIN-OTC-014394,361,2743,-10,1349333804.17718,2012-10-04T06:56:44.177180+00:00
BITCOIN-OTC-014395,35,1645,1,1349335342.19993,2012-10-04T07:22:22.199930+00:00
BITCOIN-OTC-014396,2676,2744,4,1349348836.27003,2012-10-04T11:07:16.270030+00:00
BITCOIN-OTC-014397,2744,2745,3,1349352438.60442,2012-10-04T12:07:18.604420+00:00
BITCOIN-OTC-014398,2745,2746,2,1349352744.18669,2012-10-04T12:12:24.186690+00:00
BITCOIN-OTC-014399,2746,2747,1,1349352893.6375,2012-10-04T12:14:53.637500+00:00
BITCOIN-OTC-014400,2747,2746,2,1349352946.01106,2012-10-04T12:15:46.011060+00:00
BITCOIN-OTC-014401,2646,2378,2,1349355046.64949,2012-10-04T12:50:46.649490+00:00
BITCOIN-OTC-014402,2635,2646,1,1349357226.06536,2012-10-04T13:27:06.065360+00:00
BITCOIN-OTC-014403,2646,2635,1,1349358237.60302,2012-10-04T13:43:57.603020+00:00
BITCOIN-OTC-014404,546,2654,1,1349358676.49902,2012-10-04T13:51:16.499020+00:00
BITCOIN-OTC-014405,2154,2113,3,1349363078.2065,2012-10-04T15:04:38.206500+00:00
BITCOIN-OTC-014406,2351,2744,-10,1349368641.90121,2012-10-04T16:37:21.901210+00:00
BITCOIN-OTC-014407,2351,2745,-10,1349368654.32969,2012-10-04T16:37:34.329690+00:00
BITCOIN-OTC-014408,2351,2746,-10,1349368669.58842,2012-10-04T16:37:49.588420+00:00
BITCOIN-OTC-014409,2351,2747,-10,1349368690.74553,2012-10-04T16:38:10.745530+00:00
BITCOIN-OTC-014410,2351,2676,-10,1349368826.30576,2012-10-04T16:40:26.305760+00:00
BITCOIN-OTC-014411,1810,2747,-10,1349369639.83651,2012-10-04T16:53:59.836510+00:00
BITCOIN-OTC-014412,1810,2741,-10,1349370813.89752,2012-10-04T17:13:33.897520+00:00
BITCOIN-OTC-014413,1832,2742,1,1349371975.43051,2012-10-04T17:32:55.430510+00:00
BITCOIN-OTC-014414,2742,1832,1,1349372121.7705,2012-10-04T17:35:21.770500+00:00
BITCOIN-OTC-014415,1899,2536,3,1349373423.81299,2012-10-04T17:57:03.812990+00:00
BITCOIN-OTC-014416,2728,905,1,1349373550.42639,2012-10-04T17:59:10.426390+00:00
BITCOIN-OTC-014417,905,2728,1,1349373674.06857,2012-10-04T18:01:14.068570+00:00
BITCOIN-OTC-014418,1615,2748,1,1349374501.88689,2012-10-04T18:15:01.886890+00:00
BITCOIN-OTC-014419,2748,1615,1,1349374588.35388,2012-10-04T18:16:28.353880+00:00
BITCOIN-OTC-014420,1832,1899,3,1349376241.70292,2012-10-04T18:44:01.702920+00:00
BITCOIN-OTC-014421,1899,1832,3,1349376346.21056,2012-10-04T18:45:46.210560+00:00
BITCOIN-OTC-014422,1529,2728,1,1349377204.45704,2012-10-04T19:00:04.457040+00:00
BITCOIN-OTC-014423,2746,2749,3,1349377394.80672,2012-10-04T19:03:14.806720+00:00
BITCOIN-OTC-014424,2745,2749,3,1349377483.87722,2012-10-04T19:04:43.877220+00:00
BITCOIN-OTC-014425,2728,2750,1,1349377672.02328,2012-10-04T19:07:52.023280+00:00
BITCOIN-OTC-014426,2750,2728,1,1349377712.11525,2012-10-04T19:08:32.115250+00:00
BITCOIN-OTC-014427,2728,1529,1,1349377750.90458,2012-10-04T19:09:10.904580+00:00
BITCOIN-OTC-014428,2351,2749,-10,1349379330.52742,2012-10-04T19:35:30.527420+00:00
BITCOIN-OTC-014429,2728,2404,1,1349379525.20658,2012-10-04T19:38:45.206580+00:00
BITCOIN-OTC-014430,2404,2728,1,1349379571.83986,2012-10-04T19:39:31.839860+00:00
BITCOIN-OTC-014431,2028,1529,1,1349381235.62508,2012-10-04T20:07:15.625080+00:00
BITCOIN-OTC-014432,1529,2028,1,1349381256.49314,2012-10-04T20:07:36.493140+00:00
BITCOIN-OTC-014433,2647,2028,2,1349384089.91058,2012-10-04T20:54:49.910580+00:00
BITCOIN-OTC-014434,550,1832,1,1349389877.19378,2012-10-04T22:31:17.193780+00:00
BITCOIN-OTC-014435,823,2284,5,1349391091.09734,2012-10-04T22:51:31.097340+00:00
BITCOIN-OTC-014436,2485,2641,3,1349391120.39203,2012-10-04T22:52:00.392030+00:00
BITCOIN-OTC-014437,2028,2071,1,1349399807.11679,2012-10-05T01:16:47.116790+00:00
BITCOIN-OTC-014438,2702,2752,4,1349404895.33674,2012-10-05T02:41:35.336740+00:00
BITCOIN-OTC-014439,2717,2752,4,1349404984.58337,2012-10-05T02:43:04.583370+00:00
BITCOIN-OTC-014440,2351,2752,-10,1349406390.97031,2012-10-05T03:06:30.970310+00:00
BITCOIN-OTC-014441,2351,2753,-10,1349406853.29219,2012-10-05T03:14:13.292190+00:00
BITCOIN-OTC-014442,2725,2754,2,1349412602.8945,2012-10-05T04:50:02.894500+00:00
BITCOIN-OTC-014443,2754,2725,2,1349412699.37315,2012-10-05T04:51:39.373150+00:00
BITCOIN-OTC-014444,13,2198,5,1349421061.05263,2012-10-05T07:11:01.052630+00:00
BITCOIN-OTC-014445,1731,2711,1,1349422881.00794,2012-10-05T07:41:21.007940+00:00
BITCOIN-OTC-014446,2740,2755,1,1349454623.09714,2012-10-05T16:30:23.097140+00:00
BITCOIN-OTC-014447,2755,2740,1,1349454711.89491,2012-10-05T16:31:51.894910+00:00
BITCOIN-OTC-014448,1366,2725,2,1349457074.74213,2012-10-05T17:11:14.742130+00:00
BITCOIN-OTC-014449,2725,1366,1,1349457113.55756,2012-10-05T17:11:53.557560+00:00
BITCOIN-OTC-014450,1620,2732,1,1349459251.63544,2012-10-05T17:47:31.635440+00:00
BITCOIN-OTC-014451,2732,1620,1,1349459556.07074,2012-10-05T17:52:36.070740+00:00
BITCOIN-OTC-014452,2538,2213,2,1349461640.28397,2012-10-05T18:27:20.283970+00:00
BITCOIN-OTC-014453,2635,2756,1,1349463431.0422,2012-10-05T18:57:11.042200+00:00
BITCOIN-OTC-014454,1271,2028,1,1349467367.84257,2012-10-05T20:02:47.842570+00:00
BITCOIN-OTC-014455,1271,101,3,1349467457.89209,2012-10-05T20:04:17.892090+00:00
BITCOIN-OTC-014456,2757,1810,1,1349470968.20903,2012-10-05T21:02:48.209030+00:00
BITCOIN-OTC-014457,2538,2028,2,1349472709.81215,2012-10-05T21:31:49.812150+00:00
BITCOIN-OTC-014458,2758,242,10,1349473517.60077,2012-10-05T21:45:17.600770+00:00
BITCOIN-OTC-014459,2028,1675,2,1349474831.35276,2012-10-05T22:07:11.352760+00:00
BITCOIN-OTC-014460,1675,2028,2,1349474856.78207,2012-10-05T22:07:36.782070+00:00
BITCOIN-OTC-014461,1502,2198,2,1349475657.35079,2012-10-05T22:20:57.350790+00:00
BITCOIN-OTC-014462,2756,2635,1,1349476483.85411,2012-10-05T22:34:43.854110+00:00
BITCOIN-OTC-014463,171,1873,1,1349477151.02827,2012-10-05T22:45:51.028270+00:00
BITCOIN-OTC-014464,1873,171,1,1349477217.97145,2012-10-05T22:46:57.971450+00:00
BITCOIN-OTC-014465,2351,2760,1,1349483062.57734,2012-10-06T00:24:22.577340+00:00
BITCOIN-OTC-014466,1693,1331,-1,1349485046.15697,2012-10-06T00:57:26.156970+00:00
BITCOIN-OTC-014467,2388,1331,-1,1349490790.76318,2012-10-06T02:33:10.763180+00:00
BITCOIN-OTC-014468,2711,1731,1,1349491496.89117,2012-10-06T02:44:56.891170+00:00
BITCOIN-OTC-014469,1529,2654,1,1349493520.49419,2012-10-06T03:18:40.494190+00:00
BITCOIN-OTC-014470,242,2758,9,1349493700.12241,2012-10-06T03:21:40.122410+00:00
BITCOIN-OTC-014471,2762,2028,1,1349499459.98477,2012-10-06T04:57:39.984770+00:00
BITCOIN-OTC-014472,1991,1271,1,1349504048.34664,2012-10-06T06:14:08.346640+00:00
BITCOIN-OTC-014473,1271,1991,1,1349504102.41101,2012-10-06T06:15:02.411010+00:00
BITCOIN-OTC-014474,1584,2524,1,1349509087.81886,2012-10-06T07:38:07.818860+00:00
BITCOIN-OTC-014475,2524,2328,1,1349509088.08485,2012-10-06T07:38:08.084850+00:00
BITCOIN-OTC-014476,2524,1584,1,1349509116.853,2012-10-06T07:38:36.853000+00:00
BITCOIN-OTC-014477,2328,2524,1,1349509134.27679,2012-10-06T07:38:54.276790+00:00
BITCOIN-OTC-014478,2328,1584,1,1349509166.93901,2012-10-06T07:39:26.939010+00:00
BITCOIN-OTC-014479,1584,2328,2,1349509183.83905,2012-10-06T07:39:43.839050+00:00
BITCOIN-OTC-014480,13,2607,2,1349512571.58931,2012-10-06T08:36:11.589310+00:00
BITCOIN-OTC-014481,2607,13,2,1349513211.83148,2012-10-06T08:46:51.831480+00:00
BITCOIN-OTC-014482,2558,2763,1,1349525207.91738,2012-10-06T12:06:47.917380+00:00
BITCOIN-OTC-014483,2763,2558,1,1349525342.47066,2012-10-06T12:09:02.470660+00:00
BITCOIN-OTC-014484,2763,2612,1,1349526637.53425,2012-10-06T12:30:37.534250+00:00
BITCOIN-OTC-014485,2612,2763,1,1349526667.18252,2012-10-06T12:31:07.182520+00:00
BITCOIN-OTC-014486,13,2310,1,1349528287.46389,2012-10-06T12:58:07.463890+00:00
BITCOIN-OTC-014487,2310,13,1,1349528705.07083,2012-10-06T13:05:05.070830+00:00
BITCOIN-OTC-014488,2176,2328,1,1349558484.94231,2012-10-06T21:21:24.942310+00:00
BITCOIN-OTC-014489,2045,2524,1,1349561516.87632,2012-10-06T22:11:56.876320+00:00
BITCOIN-OTC-014490,2524,2045,1,1349561648.46266,2012-10-06T22:14:08.462660+00:00
BITCOIN-OTC-014491,2524,2198,1,1349562866.22614,2012-10-06T22:34:26.226140+00:00
BITCOIN-OTC-014492,2113,2154,1,1349565042.8934,2012-10-06T23:10:42.893400+00:00
BITCOIN-OTC-014493,592,2198,1,1349568142.67242,2012-10-07T00:02:22.672420+00:00
BITCOIN-OTC-014494,1832,492,1,1349568709.8685,2012-10-07T00:11:49.868500+00:00
BITCOIN-OTC-014495,492,1832,1,1349568974.01944,2012-10-07T00:16:14.019440+00:00
BITCOIN-OTC-014496,1018,2757,1,1349575041.90555,2012-10-07T01:57:21.905550+00:00
BITCOIN-OTC-014497,2296,1018,1,1349575086.68449,2012-10-07T01:58:06.684490+00:00
BITCOIN-OTC-014498,1018,2296,1,1349575119.32972,2012-10-07T01:58:39.329720+00:00
BITCOIN-OTC-014499,2757,1018,1,1349575377.55365,2012-10-07T02:02:57.553650+00:00
BITCOIN-OTC-014500,1018,2198,5,1349575410.89393,2012-10-07T02:03:30.893930+00:00
BITCOIN-OTC-014501,2176,732,6,1349578550.21498,2012-10-07T02:55:50.214980+00:00
BITCOIN-OTC-014502,2757,2765,1,1349589237.58215,2012-10-07T05:53:57.582150+00:00
BITCOIN-OTC-014503,2763,2496,1,1349589565.36466,2012-10-07T05:59:25.364660+00:00
BITCOIN-OTC-014504,2496,2763,1,1349589703.82586,2012-10-07T06:01:43.825860+00:00
BITCOIN-OTC-014505,2765,2757,1,1349589729.20479,2012-10-07T06:02:09.204790+00:00
BITCOIN-OTC-014506,2496,35,1,1349589920.81382,2012-10-07T06:05:20.813820+00:00
BITCOIN-OTC-014507,2757,2766,1,1349591708.04351,2012-10-07T06:35:08.043510+00:00
BITCOIN-OTC-014508,2351,2766,-10,1349592357.69288,2012-10-07T06:45:57.692880+00:00
BITCOIN-OTC-014509,2766,2757,1,1349592712.51609,2012-10-07T06:51:52.516090+00:00
BITCOIN-OTC-014510,1810,2757,-5,1349593490.54412,2012-10-07T07:04:50.544120+00:00
BITCOIN-OTC-014511,2351,2757,-5,1349628635.1766,2012-10-07T16:50:35.176600+00:00
BITCOIN-OTC-014512,35,2600,1,1349630678.49784,2012-10-07T17:24:38.497840+00:00
BITCOIN-OTC-014513,2600,35,1,1349630679.9523,2012-10-07T17:24:39.952300+00:00
BITCOIN-OTC-014514,1764,2484,1,1349630744.94775,2012-10-07T17:25:44.947750+00:00
BITCOIN-OTC-014515,870,1331,-5,1349633998.71438,2012-10-07T18:19:58.714380+00:00
BITCOIN-OTC-014516,1,2484,1,1349635337.14283,2012-10-07T18:42:17.142830+00:00
BITCOIN-OTC-014517,2484,1,1,1349636971.83053,2012-10-07T19:09:31.830530+00:00
BITCOIN-OTC-014518,2484,1764,1,1349637012.69793,2012-10-07T19:10:12.697930+00:00
BITCOIN-OTC-014519,2484,2594,2,1349638545.07937,2012-10-07T19:35:45.079370+00:00
BITCOIN-OTC-014520,2724,2198,1,1349641118.68498,2012-10-07T20:18:38.684980+00:00
BITCOIN-OTC-014521,1859,2757,-10,1349642774.63763,2012-10-07T20:46:14.637630+00:00
BITCOIN-OTC-014522,2028,2123,1,1349644023.82031,2012-10-07T21:07:03.820310+00:00
BITCOIN-OTC-014523,2123,2028,1,1349644314.36635,2012-10-07T21:11:54.366350+00:00
BITCOIN-OTC-014524,2071,2028,1,1349646095.5756,2012-10-07T21:41:35.575600+00:00
BITCOIN-OTC-014525,1316,1656,1,1349648104.51795,2012-10-07T22:15:04.517950+00:00
BITCOIN-OTC-014526,2732,2716,2,1349648605.64325,2012-10-07T22:23:25.643250+00:00
BITCOIN-OTC-014527,2176,1,10,1349649258.35062,2012-10-07T22:34:18.350620+00:00
BITCOIN-OTC-014528,2731,1,1,1349649459.14969,2012-10-07T22:37:39.149690+00:00
BITCOIN-OTC-014529,2243,1566,3,1349650091.71067,2012-10-07T22:48:11.710670+00:00
BITCOIN-OTC-014530,2243,2113,3,1349650247.01828,2012-10-07T22:50:47.018280+00:00
BITCOIN-OTC-014531,1529,1859,1,1349654213.8339,2012-10-07T23:56:53.833900+00:00
BITCOIN-OTC-014532,1859,1529,3,1349654234.44175,2012-10-07T23:57:14.441750+00:00
BITCOIN-OTC-014533,1018,41,1,1349656479.46112,2012-10-08T00:34:39.461120+00:00
BITCOIN-OTC-014534,41,1018,1,1349656494.95756,2012-10-08T00:34:54.957560+00:00
BITCOIN-OTC-014535,1859,2768,1,1349663125.54633,2012-10-08T02:25:25.546330+00:00
BITCOIN-OTC-014536,1629,1859,1,1349663273.80829,2012-10-08T02:27:53.808290+00:00
BITCOIN-OTC-014537,1859,1629,2,1349663280.92217,2012-10-08T02:28:00.922170+00:00
BITCOIN-OTC-014538,2768,1859,1,1349663297.53152,2012-10-08T02:28:17.531520+00:00
BITCOIN-OTC-014539,2761,592,1,1349663892.45903,2012-10-08T02:38:12.459030+00:00
BITCOIN-OTC-014540,2028,2538,7,1349672480.66461,2012-10-08T05:01:20.664610+00:00
BITCOIN-OTC-014541,1859,2647,3,1349686346.45356,2012-10-08T08:52:26.453560+00:00
BITCOIN-OTC-014542,2647,1859,1,1349686372.13036,2012-10-08T08:52:52.130360+00:00
BITCOIN-OTC-014543,35,2769,1,1349691264.10571,2012-10-08T10:14:24.105710+00:00
BITCOIN-OTC-014544,905,2724,1,1349710028.20313,2012-10-08T15:27:08.203130+00:00
BITCOIN-OTC-014545,2724,905,1,1349710101.08683,2012-10-08T15:28:21.086830+00:00
BITCOIN-OTC-014546,1746,1316,1,1349712651.40009,2012-10-08T16:10:51.400090+00:00
BITCOIN-OTC-014547,1810,2770,1,1349717472.12475,2012-10-08T17:31:12.124750+00:00
BITCOIN-OTC-014548,2770,1810,1,1349717584.47748,2012-10-08T17:33:04.477480+00:00
BITCOIN-OTC-014549,1746,1028,1,1349718024.05373,2012-10-08T17:40:24.053730+00:00
BITCOIN-OTC-014550,1028,1746,1,1349718072.31335,2012-10-08T17:41:12.313350+00:00
BITCOIN-OTC-014551,2686,2771,9,1349718415.44136,2012-10-08T17:46:55.441360+00:00
BITCOIN-OTC-014552,1316,1746,1,1349718918.90457,2012-10-08T17:55:18.904570+00:00
BITCOIN-OTC-014553,2771,2686,9,1349720322.81154,2012-10-08T18:18:42.811540+00:00
BITCOIN-OTC-014554,1810,2691,1,1349722593.4406,2012-10-08T18:56:33.440600+00:00
BITCOIN-OTC-014555,35,2312,1,1349728357.60619,2012-10-08T20:32:37.606190+00:00
BITCOIN-OTC-014556,2176,1557,1,1349728935.67173,2012-10-08T20:42:15.671730+00:00
BITCOIN-OTC-014557,1557,2176,1,1349728994.27219,2012-10-08T20:43:14.272190+00:00
BITCOIN-OTC-014558,2176,2716,4,1349729162.60642,2012-10-08T20:46:02.606420+00:00
BITCOIN-OTC-014559,1810,2732,1,1349734106.23649,2012-10-08T22:08:26.236490+00:00
BITCOIN-OTC-014560,2732,1810,1,1349736705.9628,2012-10-08T22:51:45.962800+00:00
BITCOIN-OTC-014561,492,2484,1,1349740526.54706,2012-10-08T23:55:26.547060+00:00
BITCOIN-OTC-014562,2484,492,5,1349740866.164,2012-10-09T00:01:06.164000+00:00
BITCOIN-OTC-014563,2728,2753,-10,1349743558.22553,2012-10-09T00:45:58.225530+00:00
BITCOIN-OTC-014564,492,1053,1,1349751228.56498,2012-10-09T02:53:48.564980+00:00
BITCOIN-OTC-014565,1053,492,1,1349751256.22096,2012-10-09T02:54:16.220960+00:00
BITCOIN-OTC-014566,1810,2751,2,1349752249.98982,2012-10-09T03:10:49.989820+00:00
BITCOIN-OTC-014567,2751,1810,3,1349752297.16648,2012-10-09T03:11:37.166480+00:00
BITCOIN-OTC-014568,2299,2772,1,1349764548.9336,2012-10-09T06:35:48.933600+00:00
BITCOIN-OTC-014569,2772,2299,1,1349765043.53768,2012-10-09T06:44:03.537680+00:00
BITCOIN-OTC-014570,2725,363,1,1349770761.92302,2012-10-09T08:19:21.923020+00:00
BITCOIN-OTC-014571,363,2725,1,1349771208.97298,2012-10-09T08:26:48.972980+00:00
BITCOIN-OTC-014572,35,2773,1,1349774475.36103,2012-10-09T09:21:15.361030+00:00
BITCOIN-OTC-014573,2388,2174,2,1349776236.43236,2012-10-09T09:50:36.432360+00:00
BITCOIN-OTC-014574,2774,2647,1,1349791390.83528,2012-10-09T14:03:10.835280+00:00
BITCOIN-OTC-014575,2176,2125,4,1349792391.17831,2012-10-09T14:19:51.178310+00:00
BITCOIN-OTC-014576,905,23,1,1349792477.72109,2012-10-09T14:21:17.721090+00:00
BITCOIN-OTC-014577,2176,2173,5,1349792486.63028,2012-10-09T14:21:26.630280+00:00
BITCOIN-OTC-014578,2647,2612,2,1349795829.76769,2012-10-09T15:17:09.767690+00:00
BITCOIN-OTC-014579,2612,2647,2,1349795851.84839,2012-10-09T15:17:31.848390+00:00
BITCOIN-OTC-014580,1948,2665,5,1349803457.61844,2012-10-09T17:24:17.618440+00:00
BITCOIN-OTC-014581,1948,2070,8,1349803493.16232,2012-10-09T17:24:53.162320+00:00
BITCOIN-OTC-014582,1948,2599,1,1349803614.89167,2012-10-09T17:26:54.891670+00:00
BITCOIN-OTC-014583,202,2724,2,1349804146.01782,2012-10-09T17:35:46.017820+00:00
BITCOIN-OTC-014584,2724,202,2,1349804156.97206,2012-10-09T17:35:56.972060+00:00
BITCOIN-OTC-014585,246,2125,1,1349811452.5686,2012-10-09T19:37:32.568600+00:00
BITCOIN-OTC-014586,2125,246,1,1349811469.07839,2012-10-09T19:37:49.078390+00:00
BITCOIN-OTC-014587,2647,2774,2,1349814685.20185,2012-10-09T20:31:25.201850+00:00
BITCOIN-OTC-014588,1271,2125,2,1349817277.42779,2012-10-09T21:14:37.427790+00:00
BITCOIN-OTC-014589,2125,1271,1,1349817388.50438,2012-10-09T21:16:28.504380+00:00
BITCOIN-OTC-014590,2529,2538,1,1349825782.02433,2012-10-09T23:36:22.024330+00:00
BITCOIN-OTC-014591,2028,2776,1,1349829438.08975,2012-10-10T00:37:18.089750+00:00
BITCOIN-OTC-014592,2125,2777,1,1349830475.02556,2012-10-10T00:54:35.025560+00:00
BITCOIN-OTC-014593,2777,2125,2,1349830595.28925,2012-10-10T00:56:35.289250+00:00
BITCOIN-OTC-014594,2538,2529,2,1349833137.91319,2012-10-10T01:38:57.913190+00:00
BITCOIN-OTC-014595,1396,1331,-5,1349843978.96698,2012-10-10T04:39:38.966980+00:00
BITCOIN-OTC-014596,2125,2779,1,1349847238.43685,2012-10-10T05:33:58.436850+00:00
BITCOIN-OTC-014597,2779,2125,2,1349847306.09194,2012-10-10T05:35:06.091940+00:00
BITCOIN-OTC-014598,2733,2728,1,1349850756.89495,2012-10-10T06:32:36.894950+00:00
BITCOIN-OTC-014599,1916,2768,2,1349851022.75621,2012-10-10T06:37:02.756210+00:00
BITCOIN-OTC-014600,2768,1916,2,1349851027.44862,2012-10-10T06:37:07.448620+00:00
BITCOIN-OTC-014601,2728,2733,1,1349851066.91565,2012-10-10T06:37:46.915650+00:00
BITCOIN-OTC-014602,2728,2780,1,1349853777.97287,2012-10-10T07:22:57.972870+00:00
BITCOIN-OTC-014603,2028,1916,1,1349855603.06942,2012-10-10T07:53:23.069420+00:00
BITCOIN-OTC-014604,1916,2028,1,1349855701.16903,2012-10-10T07:55:01.169030+00:00
BITCOIN-OTC-014605,2647,2781,1,1349872739.29178,2012-10-10T12:38:59.291780+00:00
BITCOIN-OTC-014606,2647,2782,1,1349873386.59039,2012-10-10T12:49:46.590390+00:00
BITCOIN-OTC-014607,2053,1331,-5,1349873933.24136,2012-10-10T12:58:53.241360+00:00
BITCOIN-OTC-014608,2782,2647,1,1349874802.27339,2012-10-10T13:13:22.273390+00:00
BITCOIN-OTC-014609,35,2647,1,1349876122.52071,2012-10-10T13:35:22.520710+00:00
BITCOIN-OTC-014610,2647,35,1,1349876160.21972,2012-10-10T13:36:00.219720+00:00
BITCOIN-OTC-014611,2781,2647,1,1349878107.56423,2012-10-10T14:08:27.564230+00:00
BITCOIN-OTC-014612,2647,2783,1,1349883902.54645,2012-10-10T15:45:02.546450+00:00
BITCOIN-OTC-014613,2783,2647,1,1349884091.16268,2012-10-10T15:48:11.162680+00:00
BITCOIN-OTC-014614,2642,2529,1,1349886813.00818,2012-10-10T16:33:33.008180+00:00
BITCOIN-OTC-014615,2397,1502,1,1349887310.80055,2012-10-10T16:41:50.800550+00:00
BITCOIN-OTC-014616,1502,2397,1,1349887350.75248,2012-10-10T16:42:30.752480+00:00
BITCOIN-OTC-014617,35,2775,1,1349889914.38814,2012-10-10T17:25:14.388140+00:00
BITCOIN-OTC-014618,35,2786,1,1349889945.85053,2012-10-10T17:25:45.850530+00:00
BITCOIN-OTC-014619,2593,2397,1,1349891719.70385,2012-10-10T17:55:19.703850+00:00
BITCOIN-OTC-014620,2397,2593,2,1349891819.22415,2012-10-10T17:56:59.224150+00:00
BITCOIN-OTC-014621,2028,2787,2,1349892845.369,2012-10-10T18:14:05.369000+00:00
BITCOIN-OTC-014622,2787,2028,2,1349892895.61451,2012-10-10T18:14:55.614510+00:00
BITCOIN-OTC-014623,2647,2788,1,1349896721.71724,2012-10-10T19:18:41.717240+00:00
BITCOIN-OTC-014624,2788,2647,10,1349896760.05385,2012-10-10T19:19:20.053850+00:00
BITCOIN-OTC-014625,2529,2642,1,1349898041.16638,2012-10-10T19:40:41.166380+00:00
BITCOIN-OTC-014626,2726,2787,-10,1349901237.72577,2012-10-10T20:33:57.725770+00:00
BITCOIN-OTC-014627,2266,2787,-3,1349901512.67646,2012-10-10T20:38:32.676460+00:00
BITCOIN-OTC-014628,2388,2291,7,1349902126.63182,2012-10-10T20:48:46.631820+00:00
BITCOIN-OTC-014629,2763,2404,1,1349902194.32185,2012-10-10T20:49:54.321850+00:00
BITCOIN-OTC-014630,2404,2763,1,1349902363.2483,2012-10-10T20:52:43.248300+00:00
BITCOIN-OTC-014631,2635,2789,1,1349903019.42623,2012-10-10T21:03:39.426230+00:00
BITCOIN-OTC-014632,2789,2635,1,1349903135.10811,2012-10-10T21:05:35.108110+00:00
BITCOIN-OTC-014633,2789,35,1,1349903329.0009,2012-10-10T21:08:49.000900+00:00
BITCOIN-OTC-014634,2728,2306,1,1349903827.14534,2012-10-10T21:17:07.145340+00:00
BITCOIN-OTC-014635,2784,2306,1,1349903836.4542,2012-10-10T21:17:16.454200+00:00
BITCOIN-OTC-014636,2782,2790,1,1349905718.55781,2012-10-10T21:48:38.557810+00:00
BITCOIN-OTC-014637,35,2791,1,1349906103.97612,2012-10-10T21:55:03.976120+00:00
BITCOIN-OTC-014638,2791,35,1,1349906114.52074,2012-10-10T21:55:14.520740+00:00
BITCOIN-OTC-014639,2778,57,2,1349906451.11861,2012-10-10T22:00:51.118610+00:00
BITCOIN-OTC-014640,2306,2728,1,1349907391.38943,2012-10-10T22:16:31.389430+00:00
BITCOIN-OTC-014641,2306,2784,1,1349907411.72699,2012-10-10T22:16:51.726990+00:00
BITCOIN-OTC-014642,2776,2028,1,1349908432.51287,2012-10-10T22:33:52.512870+00:00
BITCOIN-OTC-014643,2647,2792,2,1349909925.70985,2012-10-10T22:58:45.709850+00:00
BITCOIN-OTC-014644,2792,2647,5,1349910192.57227,2012-10-10T23:03:12.572270+00:00
BITCOIN-OTC-014645,2778,2793,2,1349910736.73451,2012-10-10T23:12:16.734510+00:00
BITCOIN-OTC-014646,2793,2778,2,1349911373.18685,2012-10-10T23:22:53.186850+00:00
BITCOIN-OTC-014647,1840,2578,1,1349914080.65634,2012-10-11T00:08:00.656340+00:00
BITCOIN-OTC-014648,202,1693,1,1349916595.93989,2012-10-11T00:49:55.939890+00:00
BITCOIN-OTC-014649,1693,202,1,1349916629.78949,2012-10-11T00:50:29.789490+00:00
BITCOIN-OTC-014650,57,2778,1,1349917528.93798,2012-10-11T01:05:28.937980+00:00
BITCOIN-OTC-014651,242,2538,3,1349919851.0689,2012-10-11T01:44:11.068900+00:00
BITCOIN-OTC-014652,2728,550,1,1349920510.30824,2012-10-11T01:55:10.308240+00:00
BITCOIN-OTC-014653,550,2728,1,1349920513.21339,2012-10-11T01:55:13.213390+00:00
BITCOIN-OTC-014654,550,2397,1,1349924853.51575,2012-10-11T03:07:33.515750+00:00
BITCOIN-OTC-014655,2397,550,1,1349924861.1162,2012-10-11T03:07:41.116200+00:00
BITCOIN-OTC-014656,2296,2397,1,1349925398.96458,2012-10-11T03:16:38.964580+00:00
BITCOIN-OTC-014657,2397,2296,1,1349925417.34547,2012-10-11T03:16:57.345470+00:00
BITCOIN-OTC-014658,2758,2795,1,1349926231.83718,2012-10-11T03:30:31.837180+00:00
BITCOIN-OTC-014659,2795,2758,1,1349926238.13754,2012-10-11T03:30:38.137540+00:00
BITCOIN-OTC-014660,2296,2679,1,1349927063.96745,2012-10-11T03:44:23.967450+00:00
BITCOIN-OTC-014661,2711,2173,1,1349945850.04469,2012-10-11T08:57:30.044690+00:00
BITCOIN-OTC-014662,2173,2711,1,1349945915.77608,2012-10-11T08:58:35.776080+00:00
BITCOIN-OTC-014663,35,2797,1,1349949148.16595,2012-10-11T09:52:28.165950+00:00
BITCOIN-OTC-014664,2647,2784,4,1349949956.87853,2012-10-11T10:05:56.878530+00:00
BITCOIN-OTC-014665,2784,2647,4,1349950136.31035,2012-10-11T10:08:56.310350+00:00
BITCOIN-OTC-014666,2731,2495,1,1349969060.89862,2012-10-11T15:24:20.898620+00:00
BITCOIN-OTC-014667,2370,2798,2,1349978261.04468,2012-10-11T17:57:41.044680+00:00
BITCOIN-OTC-014668,2798,2370,2,1349978467.54743,2012-10-11T18:01:07.547430+00:00
BITCOIN-OTC-014669,1693,2732,1,1349980516.08579,2012-10-11T18:35:16.085790+00:00
BITCOIN-OTC-014670,2732,1693,1,1349980598.06277,2012-10-11T18:36:38.062770+00:00
BITCOIN-OTC-014671,2716,2778,1,1349980996.82534,2012-10-11T18:43:16.825340+00:00
