transfer_id,originator_id,beneficiary_id,originator_address,beneficiary_address,counterparty_vasp,kyc_status,approved_asset,requested_asset,approved_amount_limit,requested_amount,approved_destination,requested_destination,approved_period_start,approved_period_end,requested_at,external_tx_id,execution_status,public_dataset_basis,risk_label_basis,asset_match,amount_within_limit,destination_match,period_valid,kyc_verified,counterparty_registered,execution_trace_present,policy_decision
DA-TX-00125,ORG-0015,BEN-0018,0xORG000000000000000000000000000000000045,0xBEN000000000000000000000000000000000051,KR-VASP-B,VERIFIED,BTC,BTC,10000,562.5,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-28T13:28:00,0xTX000000981956,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00126,ORG-0016,BEN-0021,0xORG000000000000000000000000000000000046,0xBEN000000000000000000000000000000000056,GLOBAL-VASP-C,VERIFIED,ETH,ETH,500,1170.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-02T14:05:00,0xTX000000989875,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00127,ORG-0017,BEN-0024,0xORG000000000000000000000000000000000047,0xBEN000000000000000000000000000000000061,KR-VASP-A,VERIFIED,USDT,USDT,1000,1600.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-04T14:42:00,0xTX000000997794,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00128,ORG-0018,BEN-0027,0xORG000000000000000000000000000000000048,0xBEN000000000000000000000000000000000066,KR-VASP-B,VERIFIED,USDC,USDC,2000,3255.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-06T15:19:00,0xTX000001005713,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00129,ORG-0019,BEN-0030,0xORG000000000000000000000000000000000049,0xBEN000000000000000000000000000000000071,GLOBAL-VASP-C,VERIFIED,BTC,BTC,5000,6820.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-08T15:56:00,0xTX000001013632,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00130,ORG-0020,BEN-0033,0xORG000000000000000000000000000000000050,0xBEN000000000000000000000000000000000076,KR-VASP-A,VERIFIED,ETH,ETH,10000,14375.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-10T16:33:00,0xTX000001021551,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00131,ORG-0021,BEN-0036,0xORG000000000000000000000000000000000051,0xBEN000000000000000000000000000000000081,KR-VASP-B,VERIFIED,USDT,USDC,500,48.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-12T17:10:00,0xTX000001029470,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,False,True,True,True,True,True,True,BLOCK
DA-TX-00132,ORG-0022,BEN-0039,0xORG000000000000000000000000000000000052,0xBEN000000000000000000000000000000000086,GLOBAL-VASP-C,VERIFIED,USDC,USDC,1000,93.75,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-14T17:47:00,0xTX000001037389,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00133,ORG-0023,BEN-0042,0xORG000000000000000000000000000000000053,0xBEN000000000000000000000000000000000091,KR-VASP-A,VERIFIED,BTC,BTC,2000,156.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-16T18:24:00,0xTX000001045308,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00134,ORG-0024,BEN-0045,0xORG000000000000000000000000000000000054,0xBEN000000000000000000000000000000000001,KR-VASP-B,VERIFIED,ETH,ETH,5000,220.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-01-15T23:59:59,2026-03-18T19:01:00,0xTX000001053227,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,False,True,True,True,BLOCK
DA-TX-00135,ORG-0025,BEN-0048,0xORG000000000000000000000000000000000055,0xBEN000000000000000000000000000000000006,GLOBAL-VASP-C,VERIFIED,USDT,USDT,10000,472.5,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-20T19:38:00,0xTX000001061146,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00136,ORG-0026,BEN-0051,0xORG000000000000000000000000000000000056,0xBEN000000000000000000000000000000000011,KR-VASP-A,VERIFIED,USDC,USDC,500,990.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-22T20:15:00,0xTX000001069065,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00137,ORG-0027,BEN-0054,0xORG000000000000000000000000000000000057,0xBEN000000000000000000000000000000000016,UNREGISTERED,VERIFIED,BTC,BTC,1000,1840.0,KR-VASP-B,UNREGISTERED,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-24T20:52:00,0xTX000001076984,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,False,True,True,False,True,REVIEW
DA-TX-00138,ORG-0028,BEN-0057,0xORG000000000000000000000000000000000058,0xBEN000000000000000000000000000000000021,GLOBAL-VASP-C,VERIFIED,ETH,ETH,2000,3720.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-26T21:29:00,0xTX000001084903,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00139,ORG-0029,BEN-0060,0xORG000000000000000000000000000000000059,0xBEN000000000000000000000000000000000026,KR-VASP-A,VERIFIED,USDT,USDT,5000,7750.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-28T22:06:00,0xTX000001092822,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00140,ORG-0030,BEN-0063,0xORG000000000000000000000000000000000060,0xBEN000000000000000000000000000000000031,KR-VASP-B,VERIFIED,USDC,USDC,10000,16250.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-30T22:43:00,0xTX000001100741,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00141,ORG-0031,BEN-0066,0xORG000000000000000000000000000000000061,0xBEN000000000000000000000000000000000036,GLOBAL-VASP-C,VERIFIED,BTC,BTC,500,40.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-01T23:20:00,0xTX000001108660,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00142,ORG-0032,BEN-0069,0xORG000000000000000000000000000000000062,0xBEN000000000000000000000000000000000041,KR-VASP-A,VERIFIED,ETH,ETH,1000,78.75,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-03T23:57:00,0xTX000001116579,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00143,ORG-0033,BEN-0001,0xORG000000000000000000000000000000000063,0xBEN000000000000000000000000000000000046,KR-VASP-B,VERIFIED,USDT,USDT,2000,132.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-06T00:34:00,0xTX000001124498,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00144,ORG-0034,BEN-0004,0xORG000000000000000000000000000000000064,0xBEN000000000000000000000000000000000051,GLOBAL-VASP-C,VERIFIED,USDC,BTC,5000,253.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-08T01:11:00,0xTX000001132417,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,False,True,True,True,True,True,True,BLOCK
DA-TX-00145,ORG-0035,BEN-0007,0xORG000000000000000000000000000000000065,0xBEN000000000000000000000000000000000056,KR-VASP-A,VERIFIED,BTC,BTC,10000,540.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-10T01:48:00,0xTX000001140336,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00146,ORG-0036,BEN-0010,0xORG000000000000000000000000000000000066,0xBEN000000000000000000000000000000000061,KR-VASP-B,VERIFIED,ETH,ETH,500,1125.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-12T02:25:00,0xTX000001148255,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00147,ORG-0037,BEN-0013,0xORG000000000000000000000000000000000067,0xBEN000000000000000000000000000000000066,GLOBAL-VASP-C,VERIFIED,USDT,USDT,1000,2080.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-14T03:02:00,0xTX000001156174,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00148,ORG-0038,BEN-0016,0xORG000000000000000000000000000000000068,0xBEN000000000000000000000000000000000071,KR-VASP-A,VERIFIED,USDC,USDC,2000,3100.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-08T03:39:00,0xTX000001164093,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00149,ORG-0039,BEN-0019,0xORG000000000000000000000000000000000069,0xBEN000000000000000000000000000000000076,KR-VASP-B,VERIFIED,BTC,BTC,5000,6510.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-10T04:16:00,0xTX000001172012,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00150,ORG-0040,BEN-0022,0xORG000000000000000000000000000000000070,0xBEN000000000000000000000000000000000081,GLOBAL-VASP-C,VERIFIED,ETH,ETH,10000,13750.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-12T04:53:00,0xTX000001179931,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00151,ORG-0041,BEN-0025,0xORG000000000000000000000000000000000071,0xBEN000000000000000000000000000000000086,KR-VASP-A,VERIFIED,USDT,USDT,500,46.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-14T05:30:00,0xTX000001187850,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00152,ORG-0042,BEN-0028,0xORG000000000000000000000000000000000072,0xBEN000000000000000000000000000000000091,KR-VASP-B,VERIFIED,USDC,USDC,1000,90.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-16T06:07:00,0xTX000001195769,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00153,ORG-0043,BEN-0031,0xORG000000000000000000000000000000000073,0xBEN000000000000000000000000000000000001,GLOBAL-VASP-C,VERIFIED,BTC,BTC,2000,150.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-01-15T23:59:59,2026-01-18T06:44:00,0xTX000001203688,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,False,True,True,True,BLOCK
DA-TX-00154,ORG-0044,BEN-0034,0xORG000000000000000000000000000000000074,0xBEN000000000000000000000000000000000006,UNREGISTERED,VERIFIED,ETH,ETH,5000,286.0,KR-VASP-A,UNREGISTERED,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-20T07:21:00,0xTX000001211607,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,False,True,True,False,True,REVIEW
DA-TX-00155,ORG-0045,BEN-0037,0xORG000000000000000000000000000000000075,0xBEN000000000000000000000000000000000011,KR-VASP-B,VERIFIED,USDT,USDT,10000,450.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-22T07:58:00,0xTX000001219526,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00156,ORG-0046,BEN-0040,0xORG000000000000000000000000000000000076,0xBEN000000000000000000000000000000000016,GLOBAL-VASP-C,VERIFIED,USDC,USDC,500,945.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-24T08:35:00,0xTX000001227445,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00157,ORG-0047,BEN-0043,0xORG000000000000000000000000000000000077,0xBEN000000000000000000000000000000000021,KR-VASP-A,VERIFIED,BTC,ETH,1000,1760.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-25T09:12:00,0xTX000001235364,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,False,False,True,True,True,True,True,BLOCK
DA-TX-00158,ORG-0048,BEN-0046,0xORG000000000000000000000000000000000078,0xBEN000000000000000000000000000000000026,KR-VASP-B,VERIFIED,ETH,ETH,2000,3565.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-27T09:49:00,0xTX000001243283,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00159,ORG-0049,BEN-0049,0xORG000000000000000000000000000000000079,0xBEN000000000000000000000000000000000031,GLOBAL-VASP-C,VERIFIED,USDT,USDT,5000,7440.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-29T10:26:00,0xTX000001251202,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00160,ORG-0050,BEN-0052,0xORG000000000000000000000000000000000080,0xBEN000000000000000000000000000000000036,KR-VASP-A,VERIFIED,USDC,USDC,10000,15625.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-31T11:03:00,0xTX000001259121,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00161,ORG-0051,BEN-0055,0xORG000000000000000000000000000000000001,0xBEN000000000000000000000000000000000041,KR-VASP-B,VERIFIED,BTC,BTC,500,52.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-02T11:40:00,0xTX000001267040,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00162,ORG-0052,BEN-0058,0xORG000000000000000000000000000000000002,0xBEN000000000000000000000000000000000046,GLOBAL-VASP-C,VERIFIED,ETH,ETH,1000,75.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-04T12:17:00,0xTX000001274959,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00163,ORG-0053,BEN-0061,0xORG000000000000000000000000000000000003,0xBEN000000000000000000000000000000000051,KR-VASP-A,VERIFIED,USDT,USDT,2000,126.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-06T12:54:00,0xTX000001282878,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00164,ORG-0054,BEN-0064,0xORG000000000000000000000000000000000004,0xBEN000000000000000000000000000000000056,KR-VASP-B,VERIFIED,USDC,USDC,5000,242.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-08T13:31:00,0xTX000001290797,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00165,ORG-0055,BEN-0067,0xORG000000000000000000000000000000000005,0xBEN000000000000000000000000000000000061,GLOBAL-VASP-C,VERIFIED,BTC,BTC,10000,517.5,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-10T14:08:00,0xTX000001298716,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00166,ORG-0001,BEN-0070,0xORG000000000000000000000000000000000006,0xBEN000000000000000000000000000000000066,KR-VASP-A,VERIFIED,ETH,ETH,500,1080.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-12T14:45:00,0xTX000001306635,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00167,ORG-0002,BEN-0002,0xORG000000000000000000000000000000000007,0xBEN000000000000000000000000000000000071,KR-VASP-B,VERIFIED,USDT,USDT,1000,2000.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-14T15:22:00,0xTX000001314554,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00168,ORG-0003,BEN-0005,0xORG000000000000000000000000000000000008,0xBEN000000000000000000000000000000000076,GLOBAL-VASP-C,VERIFIED,USDC,USDC,2000,4030.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-16T15:59:00,0xTX000001322473,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00169,ORG-0004,BEN-0008,0xORG000000000000000000000000000000000009,0xBEN000000000000000000000000000000000081,KR-VASP-A,VERIFIED,BTC,BTC,5000,6200.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-18T16:36:00,0xTX000001330392,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00170,ORG-0005,BEN-0011,0xORG000000000000000000000000000000000010,0xBEN000000000000000000000000000000000086,KR-VASP-B,VERIFIED,ETH,USDT,10000,13125.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-20T17:13:00,0xTX000001338311,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,False,False,True,True,True,True,True,BLOCK
DA-TX-00171,ORG-0006,BEN-0014,0xORG000000000000000000000000000000000011,0xBEN000000000000000000000000000000000091,UNREGISTERED,VERIFIED,USDT,USDT,500,44.0,GLOBAL-VASP-C,UNREGISTERED,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-22T17:50:00,0xTX000001346230,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,False,True,True,False,True,REVIEW
DA-TX-00172,ORG-0007,BEN-0017,0xORG000000000000000000000000000000000012,0xBEN000000000000000000000000000000000001,KR-VASP-A,VERIFIED,USDC,USDC,1000,86.25,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-01-15T23:59:59,2026-02-24T18:27:00,0xTX000001354149,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,False,True,True,True,BLOCK
DA-TX-00173,ORG-0008,BEN-0020,0xORG000000000000000000000000000000000013,0xBEN000000000000000000000000000000000006,KR-VASP-B,VERIFIED,BTC,BTC,2000,144.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-26T19:04:00,0xTX000001362068,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00174,ORG-0009,BEN-0023,0xORG000000000000000000000000000000000014,0xBEN000000000000000000000000000000000011,GLOBAL-VASP-C,VERIFIED,ETH,ETH,5000,275.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-28T19:41:00,0xTX000001369987,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00175,ORG-0010,BEN-0026,0xORG000000000000000000000000000000000015,0xBEN000000000000000000000000000000000016,KR-VASP-A,VERIFIED,USDT,USDT,10000,585.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-02T20:18:00,0xTX000001377906,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00176,ORG-0011,BEN-0029,0xORG000000000000000000000000000000000016,0xBEN000000000000000000000000000000000021,KR-VASP-B,VERIFIED,USDC,USDC,500,900.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-04T20:55:00,0xTX000001385825,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00177,ORG-0012,BEN-0032,0xORG000000000000000000000000000000000017,0xBEN000000000000000000000000000000000026,GLOBAL-VASP-C,VERIFIED,BTC,BTC,1000,1680.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-06T21:32:00,0xTX000001393744,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00178,ORG-0013,BEN-0035,0xORG000000000000000000000000000000000018,0xBEN000000000000000000000000000000000031,KR-VASP-A,VERIFIED,ETH,ETH,2000,3410.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-08T22:09:00,0xTX000001401663,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,False,True,True,True,True,True,BLOCK
DA-TX-00179,ORG-0014,BEN-0038,0xORG000000000000000000000000000000000019,0xBEN000000000000000000000000000000000036,KR-VASP-B,PENDING,USDT,USDT,5000,7130.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-10T22:46:00,0xTX000001409582,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,False,True,True,False,True,True,REVIEW
DA-TX-00180,ORG-0015,BEN-0041,0xORG000000000000000000000000000000000020,0xBEN000000000000000000000000000000000041,GLOBAL-VASP-C,PENDING,USDC,USDC,10000,15000.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-12T23:23:00,0xTX000001417501,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,False,True,True,False,True,True,REVIEW
DA-TX-00181,ORG-0016,BEN-0044,0xORG000000000000000000000000000000000021,0xBEN000000000000000000000000000000000046,KR-VASP-A,PENDING,BTC,BTC,500,50.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-15T00:00:00,0xTX000001425420,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,True,True,True,False,True,True,REVIEW
DA-TX-00182,ORG-0017,BEN-0047,0xORG000000000000000000000000000000000022,0xBEN000000000000000000000000000000000051,KR-VASP-B,PENDING,ETH,ETH,1000,97.5,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-17T00:37:00,0xTX000001433339,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,True,True,True,False,True,True,REVIEW
DA-TX-00183,ORG-0018,BEN-0050,0xORG000000000000000000000000000000000023,0xBEN000000000000000000000000000000000056,GLOBAL-VASP-C,PENDING,USDT,USDC,2000,120.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-19T01:14:00,0xTX000001441258,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,False,True,True,True,False,True,True,REVIEW
DA-TX-00184,ORG-0019,BEN-0053,0xORG000000000000000000000000000000000024,0xBEN000000000000000000000000000000000061,KR-VASP-A,PENDING,USDC,USDC,5000,231.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-21T01:51:00,0xTX000001449177,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,True,True,True,False,True,True,REVIEW
DA-TX-00185,ORG-0020,BEN-0056,0xORG000000000000000000000000000000000025,0xBEN000000000000000000000000000000000066,KR-VASP-B,PENDING,BTC,BTC,10000,495.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-23T02:28:00,0xTX000001457096,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,True,True,True,False,True,True,REVIEW
DA-TX-00186,ORG-0021,BEN-0059,0xORG000000000000000000000000000000000026,0xBEN000000000000000000000000000000000071,GLOBAL-VASP-C,PENDING,ETH,ETH,500,1035.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-25T03:05:00,0xTX000001465015,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,False,True,True,False,True,True,REVIEW
